163 76 92 58 27 11 37 60 55 4 62
186 2 82 72 84 53 24 36 80 45 15
30 81 82 27 42 82 33 65 80 5 64
167 80 62 55 77 56 96 66 92 6 74
53 68 57 84 55 42 32 47 8 97 60
226 11 48 71 48 70 80 21 77 91 46
85 21 42 29 17 24 18 66 19 80 57
123 58 52 44 40 93 29 49 67 32 23
191 58 21 88 50 69 79 12 36 39 45
77 21 98 70 1 3 33 74 85 77 77
93 75 32 41 9 5 18 65 16 61 34
164 90 50 76 18 32 84 9 25 24 37
60 83 14 77 91 8 34 4 46 34 22
147 84 45 4 53 93 47 36 84 29 69
51 14 59 37 19 86 42 2 92 11 93
139 91 9 26 39 31 7 36 28 29 88
68 54 28 2 67 45 88 95 79 44 2
10 25 72 69 18 90 44 19 80 65 56
75 88 26 58 12 58 14 26 48 87 5
164 59 38 52 83 91 40 24 83 70 70
80 81 18 74 11 58 60 38 10 32 53
10 72 66 21 82 67 80 2 55 62 85
154 37 2 25 1 93 11 95 5 90 86
66 71 52 40 98 40 91 54 44 33 66
19 1 3 23 96 5 33 91 1 49 81
127 87 73 24 43 47 60 84 33 6 43
188 52 54 23 62 12 45 40 34 93 61
158 62 45 33 36 6 7 56 73 43 32
204 0 65 82 37 1 55 1 12 20 52
132 83 60 88 18 45 51 89 40 39 54
145 46 34 27 64 4 38 84 99 40 29
239 20 67 71 55 86 11 57 25 72 45
78 39 46 7 17 39 92 24 15 15 20
154 83 58 7 16 68 54 47 97 74 31
175 82 37 67 45 57 28 67 22 55 80
28 6 91 91 82 94 34 33 83 77 92
121 14 38 98 46 29 59 50 66 57 79
95 71 0 39 63 47 57 20 23 67 91
123 74 63 38 76 85 19 15 19 22 73
153 71 61 73 21 22 54 78 3 77 12
198 60 81 98 46 49 32 27 54 3 45
113 31 70 5 70 83 1 38 61 26 47
9 80 82 14 64 30 92 21 5 78 82
38 17 92 89 77 8 17 8 62 50 81
166 22 23 25 73 97 86 78 46 45 73
59 35 20 30 60 7 39 17 87 33 53
184 61 70 87 55 52 34 87 29 83 75
99 33 63 19 37 15 32 27 71 84 26
245 35 82 27 84 0 64 80 85 79 95
22 16 23 79 89 25 27 25 97 31 86
210 19 99 7 36 85 24 92 67 87 10
223 18 49 8 90 24 32 25 98 98 56
183 27 66 31 27 33 91 45 86 2 70
177 33 56 44 78 93 59 97 84 35 32
9 35 40 8 54 83 42 39 98 88 33
217 41 29 69 70 29 55 22 76 51 59
19 24 51 32 61 59 70 46 29 9 33
86 68 39 38 27 79 71 88 68 78 50
208 47 4 74 85 88 90 24 6 32 22
67 34 23 44 49 94 78 69 18 93 61
226 12 84 9 10 30 78 87 99 79 72
55 97 33 15 62 32 50 3 92 84 1
105 52 35 48 77 55 46 44 37 38 56
115 89 38 99 7 99 47 95 82 53 46
90 78 96 6 42 60 3 25 88 76 14
183 15 91 36 62 51 53 43 86 39 29
208 7 99 98 45 68 74 21 74 40 99
180 41 51 45 15 48 2 1 51 62 58
121 32 64 11 4 37 60 64 67 67 96
223 36 21 18 15 93 20 13 36 98 46
62 9 60 84 43 97 60 79 37 25 70
31 80 93 13 67 45 37 42 0 77 97
191 56 77 81 30 73 59 13 92 82 90
97 54 6 78 39 77 50 93 13 26 89
216 81 22 98 11 9 10 33 39 69 34
72 17 6 12 6 55 91 41 2 50 10
223 60 88 11 19 27 85 79 42 41 95
88 99 42 27 82 62 12 48 15 76 18
48 91 59 10 34 38 54 30 14 6 63
115 13 9 31 62 83 12 93 52 99 16
201 88 86 2 81 93 49 42 87 53 77
187 15 56 98 33 28 23 73 68 15 40
26 29 20 73 19 61 47 2 35 95 58
204 8 21 81 42 64 61 65 45 59 0
178 7 30 3 92 71 60 89 20 78 75
36 10 52 31 25 20 84 33 53 21 56
17 98 6 0 93 24 57 55 89 16 21
66 13 63 39 83 24 76 24 29 14 93
33 19 5 49 9 42 10 41 94 86 52
110 52 73 92 33 5 84 0 15 82 92
171 67 32 74 55 44 39 57 70 38 69
3 54 14 87 94 75 66 18 32 46 0
165 52 94 7 52 82 15 85 84 88 39
69 31 73 18 32 38 12 53 42 26 77
166 93 67 43 60 24 8 54 16 30 42
35 36 9 67 96 13 5 85 26 44 4
133 27 63 4 43 62 71 48 86 47 31
125 11 49 52 33 4 8 43 85 86 34
154 10 83 33 24 25 1 3 43 85 41
126 26 55 61 75 74 40 80 32 49 16
175 8 79 27 70 90 91 49 11 85 34
7 41 24 41 16 38 82 9 20 55 99
196 4 77 20 9 6 3 35 31 49 14
206 32 24 46 84 20 90 30 64 25 83
161 99 3 9 6 75 95 52 5 99 58
130 57 0 44 55 2 50 15 73 83 70
209 48 81 59 96 0 31 34 52 74 31
155 12 27 68 97 66 51 41 99 23 29
97 83 95 68 47 86 10 87 38 40 70
206 26 88 73 9 34 95 9 31 1 70
254 5 14 30 93 88 18 65 44 66 22
97 49 65 19 80 47 39 26 85 47 10
152 38 0 73 69 31 51 64 89 54 3
93 60 46 60 85 61 86 55 62 30 48
20 36 96 9 46 49 81 15 73 42 3
5 8 94 96 20 44 99 80 41 97 27
40 33 45 98 23 34 82 70 71 85 31
74 14 28 11 11 56 51 27 31 3 94
105 15 39 30 19 83 99 7 26 50 31
184 53 47 48 57 58 80 31 50 51 20
220 90 5 17 72 16 39 73 92 89 78
169 4 50 33 52 75 65 30 13 61 77
57 49 86 0 27 13 1 4 90 83 83
110 23 84 6 13 42 65 4 51 29 56
128 42 40 2 94 49 81 74 55 41 52
136 25 74 75 73 88 31 73 21 68 75
11 85 54 88 40 13 90 19 22 2 53
173 10 93 29 27 96 42 55 87 69 51
149 92 32 9 82 13 28 2 17 12 6
72 39 85 6 0 62 97 16 22 13 5
228 14 40 3 68 12 39 97 87 68 98
195 45 65 42 17 58 75 64 45 48 94
176 77 11 83 21 80 54 72 40 16 88
90 45 60 58 85 86 76 78 53 15 55
105 18 34 14 88 9 67 1 17 27 35
107 57 98 9 48 23 69 72 64 16 31
104 49 53 55 65 47 63 96 64 50 62
99 76 10 21 24 74 60 9 20 25 60
248 76 66 44 27 91 65 79 38 40 22
194 89 23 54 34 88 85 30 30 12 64
219 59 18 28 43 85 39 71 30 63 1
223 67 70 20 5 83 96 17 38 3 34
188 80 15 39 99 78 87 56 46 99 10
12 24 98 76 39 52 85 38 98 98 95
98 32 10 60 80 56 17 43 23 39 36
185 89 83 87 86 21 13 89 60 42 54
167 10 18 10 10 52 28 10 28 96 69
251 95 46 52 31 44 19 34 32 74 76
36 64 65 62 73 43 98 94 66 11 46
36 17 73 24 51 74 68 97 70 54 71
122 75 92 32 29 8 61 86 41 48 56
134 89 54 80 54 29 45 66 96 12 17
88 37 62 53 45 78 5 36 34 84 18
17 62 53 36 51 25 18 35 17 48 6
11 17 49 25 46 98 40 15 9 96 80
225 93 71 40 50 31 61 71 80 76 29
34 80 37 71 1 73 82 46 29 37 92
245 50 19 25 95 70 73 57 42 20 33
158 58 23 97 72 18 81 31 84 21 72
97 44 16 90 79 95 19 23 51 51 24
248 79 87 98 81 0 42 62 41 76 76
64 57 60 97 31 35 35 50 44 98 47
84 47 36 40 58 88 10 72 68 22 66
63 96 78 82 35 10 15 77 57 77 25
121 95 40 5 61 51 8 4 39 29 34
191 46 69 76 43 50 79 55 4 45 88
3 90 7 42 61 26 3 25 83 80 66
110 86 76 88 13 81 3 22 55 12 65
79 31 94 23 66 14 52 22 76 3 6
197 11 61 47 85 75 6 54 1 61 93
33 41 96 66 0 14 1 87 87 27 0
44 37 9 6 35 77 65 45 41 22 75
193 64 58 53 6 47 47 88 24 82 2
21 75 90 64 22 19 35 61 71 2 28
243 3 96 75 3 7 18 64 35 53 47
172 92 26 86 16 64 74 94 82 87 55
128 54 21 11 92 61 34 14 80 53 83
42 22 85 10 5 31 21 24 77 82 68
53 53 95 39 29 1 78 68 78 78 52
87 22 5 66 55 36 32 38 3 67 67
8 33 72 92 41 84 60 19 1 61 10
167 7 87 71 9 41 6 2 98 39 32
129 56 59 29 7 60 38 56 57 66 43
174 89 98 41 68 46 87 61 26 39 65
148 67 46 29 54 31 36 69 76 43 41
7 50 53 88 3 80 12 13 7 41 63
65 90 34 62 71 96 0 7 37 87 10
138 80 8 84 71 1 74 31 40 58 3
136 42 42 16 49 58 76 81 35 44 13
206 36 23 40 30 91 27 4 67 77 6
127 25 34 66 36 23 71 83 64 17 33
224 36 61 53 38 64 23 93 4 0 71
200 30 93 49 42 8 12 13 59 28 1
95 9 78 25 56 2 29 78 94 26 44
74 55 28 59 15 84 11 53 57 34 25
30 33 0 64 28 88 33 28 17 22 39
26 54 73 26 43 43 92 36 31 90 95
10 44 34 4 31 42 62 65 23 2 35
118 46 77 67 39 31 36 83 62 14 31
184 64 15 22 6 89 48 67 72 92 21
69 53 55 38 38 17 3 5 58 12 67
200 71 64 25 8 19 6 29 52 18 92
196 62 78 98 69 23 43 8 66 87 53
75 94 59 9 66 71 98 79 37 41 33
65 3 44 47 5 48 76 17 26 62 98
163 68 47 49 40 99 82 85 11 45 92
175 38 74 97 53 79 46 40 42 25 43
227 45 88 37 88 6 83 81 68 9 49
71 85 10 18 7 62 87 99 43 82 53
230 96 85 94 69 0 20 66 93 7 67
84 44 32 37 12 99 41 45 21 30 26
80 9 23 24 84 73 18 70 94 71 0
32 26 45 55 55 76 70 92 17 23 78
38 27 99 37 64 74 24 74 80 2 53
146 66 91 83 47 18 91 55 43 89 74
86 72 83 92 22 17 84 59 74 5 37
220 61 90 46 53 78 12 70 88 98 34
58 62 5 97 65 0 57 68 60 26 85
154 34 75 47 16 40 92 32 68 59 1
252 1 95 97 31 97 38 66 18 91 97
79 13 19 95 42 82 14 92 44 65 16
34 79 80 43 87 77 32 5 84 14 2
144 63 89 62 18 8 69 18 73 60 89
65 85 31 49 47 13 49 20 53 80 50
245 74 30 93 45 80 44 8 77 67 57
229 46 52 78 64 96 6 61 5 63 10
15 59 60 58 35 12 16 13 70 19 81
64 71 12 35 84 37 8 16 70 91 16
215 39 44 59 4 72 70 40 14 20 85
148 36 35 21 6 26 62 93 35 9 22
15 32 8 46 7 32 93 4 75 98 59
86 35 80 32 6 82 73 93 38 71 70
205 9 86 28 25 41 7 81 70 30 47
128 48 24 40 23 41 3 84 92 46 29
103 81 92 21 21 35 64 37 63 72 61
228 13 99 17 36 23 15 10 68 44 30
155 28 2 48 98 77 31 19 43 3 81
81 56 86 72 22 12 81 69 63 79 27
8 54 38 0 27 85 76 77 6 63 42
51 72 97 91 93 80 58 69 88 37 88
97 7 73 74 33 32 73 7 31 39 4
248 68 11 99 81 46 3 33 17 30 7
147 73 40 88 49 81 8 60 37 10 63
235 13 75 6 42 40 25 74 35 81 28
138 48 44 89 85 13 21 37 70 55 32
170 97 83 60 59 83 65 92 74 95 95
10 11 91 30 57 63 95 35 57 65 77
227 34 55 4 6 44 33 45 49 70 60
52 62 79 56 93 73 95 43 68 24 11
224 29 17 32 25 36 27 30 37 59 31
82 52 14 62 86 78 3 60 53 82 45
107 87 8 89 14 75 48 63 27 26 16
61 8 69 54 66 59 64 67 62 32 93
22 28 11 37 11 27 97 18 74 44 88
137 5 95 91 67 43 58 5 94 40 97
54 42 67 16 45 36 6 98 42 76 48
29 2 76 9 24 65 50 45 25 90 21
196 10 62 9 49 24 80 84 17 24 93
186 87 50 7 67 57 88 78 12 58 92
136 8 16 16 99 71 89 58 11 77 22
9 66 28 81 21 41 42 48 73 28 28
212 25 25 22 46 78 74 72 25 77 27
7 61 2 79 39 87 91 49 37 51 48
197 88 72 20 2 55 70 63 33 0 25
149 45 0 35 86 21 10 95 68 43 79
119 94 59 52 66 36 28 24 12 25 98
170 25 2 2 52 8 5 45 70 3 82
163 85 67 24 22 23 28 50 92 79 28
128 2 68 48 99 17 51 70 38 14 11
84 51 9 78 10 44 59 92 99 85 57
70 97 41 49 72 5 98 84 47 79 57
233 62 83 84 97 10 28 53 80 90 71
128 99 64 42 89 52 54 99 36 61 25
1 6 90 4 12 58 36 64 12 73 85
28 83 63 93 54 37 42 0 27 86 68
199 78 92 16 20 12 41 18 57 7 27
137 93 15 31 75 1 59 82 84 70 39
150 87 42 7 68 0 34 64 23 69 91
142 72 13 84 72 79 8 66 71 59 39
30 82 22 5 93 44 62 79 81 82 25
33 20 93 61 1 6 88 36 92 28 46
176 75 53 44 74 6 99 72 22 69 0
181 91 96 67 31 99 80 41 89 62 6
82 28 50 45 0 58 16 82 62 23 49
149 57 72 8 49 88 10 2 80 21 58
255 28 40 11 1 73 92 29 78 75 30
27 15 92 8 9 93 81 60 44 95 39
102 93 24 28 54 28 71 54 67 12 20
94 69 88 43 67 99 95 30 12 29 63
91 92 16 18 9 16 11 94 95 85 61
113 16 50 44 95 72 81 15 88 23 8
139 0 4 27 42 83 78 66 57 31 0
232 3 45 57 95 66 58 62 58 54 48
209 20 53 13 7 14 52 34 96 73 82
110 88 79 2 80 96 17 90 69 14 32
153 69 20 69 33 88 49 80 10 95 88
15 91 66 69 48 8 68 21 38 44 14
132 40 98 58 3 1 72 38 49 92 38
83 63 12 91 34 7 87 56 81 26 33
197 64 91 14 94 38 85 31 23 94 13
135 27 16 16 94 79 21 62 32 32 59
110 88 61 45 64 0 6 71 90 22 93
9 51 89 36 93 23 59 35 35 46 75
253 80 18 40 66 4 45 73 62 32 2
228 56 88 99 63 75 25 33 1 97 10
40 8 76 71 1 92 46 75 46 16 8
72 93 82 96 21 67 74 10 83 56 80
147 81 82 47 35 40 95 83 61 85 34
83 58 83 69 60 0 16 40 34 67 12
213 46 23 3 93 7 8 46 52 40 57
34 94 85 14 63 82 65 36 66 39 27
234 49 32 52 45 80 81 31 94 34 97
152 80 3 38 57 77 90 14 88 50 13
24 58 45 52 35 88 67 57 62 92 45
207 37 40 72 72 22 27 57 59 40 91
130 81 8 37 5 65 11 42 0 63 66
215 52 52 69 24 5 68 78 59 42 84
160 41 45 25 17 30 14 25 32 12 3
180 14 11 88 65 46 22 13 21 86 24
152 66 83 87 59 82 33 35 14 97 66
59 82 33 69 83 21 66 99 81 38 96
166 67 72 18 33 58 55 61 88 47 75
100 2 44 34 32 33 77 23 96 31 61
44 59 43 2 21 64 4 57 59 12 7
148 2 1 48 53 51 90 37 90 3 33
143 90 33 63 66 86 40 51 83 82 60
25 57 2 26 3 32 94 41 62 19 24
73 99 32 29 62 68 68 21 69 15 74
104 45 87 11 2 87 46 74 21 76 48
87 12 95 95 60 8 88 19 84 55 30
144 68 73 10 7 36 69 76 62 67 57
4 47 10 24 43 50 15 94 19 1 42
59 45 87 77 0 82 62 64 70 77 74
154 69 15 12 16 0 39 75 18 18 49
56 31 63 41 34 81 40 49 31 13 6
113 29 78 48 19 62 43 20 0 81 49
198 32 55 56 88 30 73 48 90 96 16
246 85 49 67 3 86 15 54 93 34 19
103 71 50 25 59 21 9 39 98 19 70
162 41 6 24 91 52 56 93 22 36 10
104 7 26 21 12 39 71 19 85 20 53
10 47 26 89 10 69 24 7 78 28 99
14 81 93 84 89 22 92 97 45 96 57
33 5 8 92 20 0 50 87 75 97 62
107 99 39 76 83 44 11 52 47 40 13
190 87 51 19 24 56 48 39 85 42 62
49 85 73 9 87 5 79 93 51 78 56
49 75 29 60 82 72 17 90 98 62 11
175 28 1 15 13 54 10 31 21 19 40
11 4 44 76 7 41 94 25 16 15 93
14 61 77 6 7 28 27 19 89 48 32
65 82 2 32 33 24 84 74 47 9 48
55 45 21 45 73 3 7 86 74 15 77
115 44 22 50 2 7 58 6 83 14 88
127 2 3 60 58 51 92 84 20 62 85
249 40 21 12 47 95 41 24 68 18 66
210 90 82 78 81 89 50 33 93 4 63
148 33 64 41 82 93 82 26 50 55 96
46 93 24 70 23 55 51 97 40 13 12
19 56 28 2 99 99 84 84 27 95 28
223 13 83 15 96 60 28 95 73 9 86
46 40 38 87 61 75 22 75 40 21 2
215 62 79 92 55 54 52 27 59 76 9
31 19 72 29 56 78 38 65 55 63 6
19 37 27 27 74 83 29 97 51 71 39
44 56 59 3 31 57 5 22 55 92 43
196 40 62 65 83 18 70 20 40 98 43
141 78 25 2 45 98 59 63 74 96 93
105 19 52 9 93 7 95 76 47 20 59
190 44 97 7 36 87 90 63 97 87 41
226 72 18 91 66 85 46 73 4 54 17
241 43 28 71 25 77 7 35 18 34 39
25 99 28 83 74 17 34 85 66 92 98
243 34 62 18 31 88 36 40 57 7 47
109 88 14 20 41 66 23 72 48 85 51
118 93 83 88 46 74 76 33 95 93 67
174 87 69 90 18 14 17 15 68 38 27
31 35 65 61 55 57 44 21 96 65 62
92 42 47 56 42 85 49 55 51 57 82
199 65 95 43 0 56 37 46 49 45 79
154 54 85 49 38 62 92 75 60 12 39
217 28 33 10 49 50 57 19 90 78 42
221 85 53 52 37 72 15 94 16 21 6
27 44 98 63 1 93 25 9 8 24 83
28 19 15 36 54 85 40 10 56 48 57
181 35 51 12 45 36 73 3 36 54 62
136 65 54 42 76 84 31 96 75 14 26
125 74 94 25 94 70 92 77 65 98 89
182 97 36 50 65 40 62 56 26 32 50
247 77 58 45 14 80 3 68 30 11 15
194 15 94 10 19 50 24 64 64 74 63
13 49 96 55 27 61 5 53 2 26 94
123 78 63 41 0 4 18 8 31 42 19
99 51 88 61 42 70 53 29 60 72 80
163 67 73 88 29 5 80 84 82 35 21
36 10 41 72 14 67 77 49 56 2 53
110 9 2 89 44 48 12 47 23 60 62
84 81 69 63 30 87 23 87 9 20 45
109 11 97 74 8 58 31 97 12 77 82
143 29 21 94 98 82 6 65 22 8 35
244 20 80 53 89 60 80 52 74 28 54
237 31 34 90 14 67 68 50 58 42 18
70 16 78 71 67 45 3 42 45 85 66
222 48 88 26 7 9 50 15 71 77 38
112 41 93 81 44 40 35 20 68 16 58
196 56 18 17 91 1 11 65 78 36 32
94 15 8 12 51 84 65 40 23 33 9
195 45 94 31 36 10 77 6 12 73 62
32 29 76 93 42 90 82 89 96 55 32
215 24 56 93 13 60 64 17 63 55 85
64 66 84 86 12 82 40 65 23 2 42
154 33 44 53 72 13 67 17 31 61 77
189 86 36 51 38 64 45 87 5 71 1
65 23 88 90 17 64 68 98 1 81 51
247 81 59 87 99 29 36 14 5 83 27
172 41 20 69 11 80 75 54 0 17 73
118 17 52 40 83 54 95 43 91 53 1
254 91 68 50 41 69 98 63 13 30 45
201 31 39 57 38 22 14 31 62 65 97
45 47 6 70 86 20 25 10 39 50 76
229 46 37 79 92 19 89 76 48 2 13
234 10 68 49 53 44 10 64 98 26 69
47 47 10 47 95 59 45 47 30 37 7
104 44 45 71 65 58 15 55 23 90 22
21 75 98 24 86 62 15 0 44 80 59
79 19 37 2 46 23 42 15 68 81 98
193 82 80 91 76 60 74 9 3 96 75
233 80 83 9 72 60 27 41 48 43 78
102 87 11 26 52 58 12 41 46 66 89
55 72 79 44 30 18 84 22 5 38 31
62 90 8 89 98 79 40 38 19 88 28
249 56 42 28 85 94 58 66 73 13 59
98 56 32 91 33 22 53 87 46 61 30
40 8 40 78 98 45 2 66 78 71 2
170 22 35 19 89 52 74 61 24 39 4
164 12 42 91 97 33 32 69 69 7 24
157 83 49 74 2 16 40 69 76 27 41
152 25 80 58 28 35 47 31 81 75 59
228 78 47 89 88 51 42 66 61 80 44
199 43 66 50 25 43 76 54 99 41 66
202 56 0 99 94 36 11 35 36 49 8
52 29 50 16 89 56 76 16 61 65 4
222 64 47 92 56 15 39 96 12 5 57
174 46 43 89 77 92 9 53 58 75 77
103 53 27 95 95 24 86 38 41 27 33
125 4 37 86 2 54 59 66 60 78 94
115 50 60 83 31 22 28 96 75 25 57
207 69 7 78 28 37 2 46 58 9 74
205 78 42 33 12 27 64 95 34 66 68
15 19 59 42 92 65 2 63 14 48 23
89 65 97 64 14 35 82 68 99 93 69
171 24 30 30 86 26 55 91 24 45 33
171 91 99 30 29 83 46 97 2 48 41
43 88 61 2 46 11 54 81 12 69 95
37 16 5 35 42 63 19 50 12 66 7
186 34 41 42 19 67 61 58 22 91 20
206 99 5 19 56 59 90 81 57 74 65
157 77 94 12 94 42 30 53 80 85 87
110 74 29 96 42 53 13 40 46 54 40
76 88 97 2 72 55 18 37 39 72 1
233 15 57 95 40 6 72 95 69 87 82
154 77 63 21 51 40 55 46 84 85 63
202 62 55 32 53 90 42 90 55 18 88
3 66 25 42 18 4 28 98 59 49 99
199 62 81 88 26 22 69 36 69 63 87
30 71 97 75 21 63 51 84 24 97 3
144 73 46 9 23 2 6 93 56 43 44
67 30 46 97 48 17 44 20 75 13 12
68 93 36 32 20 56 51 33 67 33 78
70 31 98 47 35 51 93 70 61 34 78
58 84 51 51 38 67 39 63 74 71 38
99 78 83 48 84 67 97 90 79 5 0
61 1 0 69 46 49 16 90 87 78 86
67 3 91 47 39 22 94 99 5 94 49
7 42 6 48 14 91 87 75 62 40 21
18 61 56 60 97 33 44 44 66 12 33
47 11 47 73 29 82 21 79 47 30 44
72 91 64 50 65 72 99 9 8 29 66
202 83 37 1 50 72 94 36 38 50 44
59 86 93 13 33 93 86 45 56 82 58
2 71 89 20 57 97 77 73 22 16 71
121 35 62 55 54 32 28 98 21 9 9
143 4 22 74 65 97 95 12 21 45 7
197 52 36 4 43 16 47 98 62 95 66
253 46 59 96 27 32 59 68 3 61 64
162 81 6 38 61 45 17 56 34 89 43
234 87 12 78 8 1 69 49 19 19 85
40 36 9 36 90 29 11 71 62 83 44
41 73 22 14 91 90 14 97 10 23 36
218 60 22 69 81 35 88 88 18 87 97
153 56 4 77 38 45 3 34 33 82 72
248 83 33 86 90 89 70 86 64 19 75
113 40 94 6 1 90 98 83 33 11 61
249 14 10 98 21 87 6 59 79 12 81
44 44 26 59 46 19 14 97 52 65 5
198 38 96 37 56 92 45 42 87 10 25
158 95 60 67 50 60 7 91 72 28 33
107 40 80 37 27 74 75 13 8 30 21
182 2 28 98 80 48 47 73 63 40 95
66 25 2 71 15 48 90 66 50 97 94
50 61 91 79 91 24 14 37 52 94 43
179 83 47 13 43 47 63 34 42 3 83
85 66 78 96 77 68 18 49 74 65 40
75 95 26 58 61 25 78 24 60 48 22
74 36 69 24 26 16 2 4 61 72 9
207 64 87 36 24 26 96 14 73 37 26
166 43 61 88 40 28 70 3 13 5 41
120 8 86 25 18 80 72 22 41 52 14
171 77 1 0 26 43 84 9 27 79 81
211 27 21 84 78 0 63 43 0 19 61
180 41 30 63 75 97 39 57 70 81 10
90 98 80 85 95 62 22 49 0 23 56
123 12 55 79 33 44 17 43 18 34 76
35 24 38 67 71 86 62 88 45 84 79
156 8 65 87 80 86 12 13 94 57 84
234 28 90 83 1 61 69 19 41 62 85
68 93 78 25 70 52 49 25 97 43 33
200 4 7 93 88 98 29 24 35 81 25
6 76 30 63 63 30 41 28 30 35 39
